DTXSID;Clasificacion_ATS;Masa_Molecular;Numero_Atomos_Pesados;H_Bond_Acceptors;H_Bond_Donors;Enlaces_Dobles;Enlaces_Triples;Carboxilo;Hidroxilo;LogP;SMILES
DTXSID9026265;Inactivo;546.392039448;39.0;6.0;0.0;3.0;0.0;0.0;0.0;8.806200000000006;CCCCC(CC)COC(=O)C1=CC=C(C(=O)OCC(CC)CCCC)C(=C1)C(=O)OCC(CC)CCCC
DTXSID9026500;Activo;204.15141526;15.0;1.0;0.0;1.0;0.0;0.0;0.0;3.361600000000002;CC(CC1=CC=C(C=C1)C(C)(C)C)C=O
DTXSID9026558;Inactivo;207.089543276;15.0;3.0;1.0;2.0;0.0;0.0;0.0;1.6127999999999998;COC1=C(NC(=O)CC(C)=O)C=CC=C1
DTXSID9026841;Inactivo;314.245709568;22.0;4.0;0.0;2.0;0.0;0.0;0.0;4.7938000000000045;CCCCCCOC(=O)CCCCC(=O)OCCCCCC
DTXSID9026926;Activo;214.22966558;15.0;1.0;1.0;0.0;0.0;0.0;0.0;4.679800000000005;CCCCCCCCCCCCCCO
DTXSID9026974;Activo;234.198365452;17.0;1.0;1.0;0.0;0.0;0.0;0.0;4.767400000000005;CCC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)CC
DTXSID9027360;Inactivo;78.042927432;5.0;2.0;2.0;1.0;0.0;0.0;0.0;-1.3354000000000008;[NH4+].NC([O-])=O
DTXSID9027441;Inactivo;326.188194692;24.0;3.0;1.0;1.0;0.0;0.0;0.0;5.362500000000006;CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1
DTXSID9027443;Inactivo;157.11027872;11.0;2.0;1.0;2.0;0.0;0.0;0.0;1.0628;CCCCOCNC(=O)C=C
DTXSID9027520;Inactivo;390.22268267999993;27.0;12.0;0.0;0.0;0.0;0.0;0.0;-0.08579999999999721;COCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC
DTXSID9027522;Activo;323.19976242;24.0;4.0;1.0;0.0;0.0;0.0;0.0;4.8399000000000045;CC(C)(C)CC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1
DTXSID9027528;Inactivo;104.029585876;6.0;2.0;0.0;1.0;0.0;0.0;0.0;0.9383999999999999;CSCCC=O
DTXSID9027653;Activo;222.161979944;16.0;2.0;0.0;2.0;0.0;0.0;0.0;3.320500000000002;CC(=C)C(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
DTXSID9029221;Inactivo;190.954083696;11.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0866;OC(=O)C1=C(Cl)C=CC(Cl)=N1
DTXSID90315130;Inactivo;517.90360766;29.0;2.0;0.0;2.0;0.0;0.0;0.0;5.521900000000002;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(Cl)(=O)=O
DTXSID9032113;Inactivo;307.14514000400004;21.0;4.0;1.0;0.0;0.0;0.0;0.0;3.3415000000000017;CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1
DTXSID9032327;Inactivo;223.084457896;16.0;4.0;1.0;1.0;0.0;0.0;0.0;1.9121;CNC(=O)OC1=CC=CC2=C1OC(C)(C)O2
DTXSID9032329;Activo;397.060507878;23.0;6.0;1.0;3.0;0.0;0.0;0.0;3.7726000000000024;CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1
DTXSID9032379;Activo;401.054261852;25.0;5.0;0.0;2.0;0.0;0.0;0.0;5.242900000000003;CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F
DTXSID9032537;Activo;361.347528216;24.0;0.0;0.0;0.0;0.0;0.0;0.0;4.348200000000002;[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
DTXSID9032581;Activo;335.024661792;20.0;2.0;1.0;2.0;0.0;0.0;0.0;4.008220000000003;CCC(C)(NC(=O)C1=CC(Cl)=C(C)C(Cl)=C1)C(=O)CCl
DTXSID9032589;Activo;526.077971316;35.0;4.0;2.0;1.0;0.0;0.0;0.0;7.183700000000007;OC(CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2)C1=CC=C(C=C1)C1=CC=C(Br)C=C1
DTXSID9032610;Inactivo;376.203844756;28.0;3.0;0.0;0.0;0.0;0.0;0.0;6.372000000000006;CCOC1=CC=C(C=C1)C(C)(C)COCC1=CC(OC2=CC=CC=C2)=CC=C1
DTXSID9033058;Inactivo;84.04359612799999;6.0;4.0;1.0;0.0;0.0;0.0;0.0;-1.0081000000000004;NN1C=NN=C1
DTXSID9033923;Inactivo;283.01668395200005;18.0;2.0;0.0;2.0;0.0;0.0;0.0;3.2829000000000024;CC12CC1(C)C(=O)N(C2=O)C1=CC(Cl)=CC(Cl)=C1
DTXSID9034232;Inactivo;200.024021828;13.0;2.0;1.0;1.0;0.0;0.0;0.0;2.1918999999999995;CC(OC1=CC(Cl)=CC=C1)C(O)=O
DTXSID9034286;Activo;148.970212428;8.0;3.0;0.0;1.0;0.0;0.0;0.0;1.1002;CN1SC(Cl)=CC1=O
DTXSID9034361;Inactivo;507.219177536;36.0;4.0;1.0;4.0;0.0;0.0;0.0;5.201540000000005;O=C1[N-]S(=O)(=O)C2=C1C=CC=C2.CC[N+](CC)(CC(=O)NC1=C(C)C=CC=C1C)CC1=CC=CC=C1
DTXSID9034365;Activo;474.080548636;32.0;8.0;0.0;5.0;0.0;0.0;0.0;2.873000000000001;CN1C(=O)N(C(=O)C=C1C(F)(F)F)C1=CC(C(=O)OC(C)(C)C(=O)OCC=C)=C(Cl)C=C1
DTXSID9034490;Inactivo;42.021798064;3.0;2.0;1.0;0.0;1.0;0.0;0.0;-0.57382;NC#N
DTXSID9034492;Activo;324.04477433600005;21.0;5.0;0.0;2.0;1.0;0.0;0.0;2.0381;CN(C)S(=O)(=O)N1C(=NC(Cl)=C1C1=CC=C(C)C=C1)C#N
DTXSID9034496;Inactivo;500.0308287999998;32.0;10.0;0.0;8.0;0.0;0.0;0.0;-3.0854199999999974;[Ca++].[Ca++].CCC(=O)[C-]1C(=O)CC(CC1=O)C([O-])=O.CCC(=O)[C-]1C(=O)CC(CC1=O)C([O-])=O
DTXSID9034573;Activo;410.100853296;28.0;10.0;3.0;4.0;0.0;0.0;0.0;0.6089999999999994;CCOC1=NC(NC)=NC(NC(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC)=N1
DTXSID9034650;Inactivo;434.0411455;28.0;11.0;2.0;4.0;0.0;0.0;0.0;0.17769999999999953;COC(=O)C1=C(N(C)N=C1Cl)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1
DTXSID9034816;Inactivo;223.060959178;14.0;5.0;1.0;3.0;0.0;0.0;0.0;1.0536999999999999;CNC(=O)\C=C(/C)OP(=O)(OC)OC
DTXSID9034818;Activo;323.97365673;19.0;8.0;0.0;2.0;0.0;0.0;0.0;2.7345000000000006;COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12
DTXSID9034864;Inactivo;420.071564164;28.0;10.0;0.0;5.0;0.0;0.0;0.0;-2.1080999999999968;[Na+].CCCOC1=NN(C(=O)[N-]S(=O)(=O)C2=C(C=CC=C2)C(=O)OC)C(=O)N1C
DTXSID9034868;Inactivo;419.0875096520001;28.0;7.0;2.0;3.0;0.0;0.0;0.0;2.1939199999999994;COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=C(CCC(F)(F)F)C=CC=C2)=N1
DTXSID9035204;Activo;376.14242496399993;19.0;2.0;0.0;2.0;0.0;0.0;0.0;5.451500000000006;CCCC[Sn](CCCC)(CCCC)OC(=O)C(C)=C
DTXSID9036438;Inactivo;315.113839876;22.0;4.0;1.0;0.0;0.0;0.0;0.0;4.3854200000000025;CC1=CC(=C(O)C(=C1)N1N=C2C=CC(Cl)=CC2=N1)C(C)(C)C
DTXSID9036515;Activo;344.235144884;25.0;3.0;0.0;3.0;0.0;0.0;0.0;4.840100000000005;CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID9036690;Inactivo;258.183109312;18.0;4.0;0.0;2.0;0.0;0.0;0.0;2.9452000000000016;CC(C)COC(=O)CCCCC(=O)OCC(C)C
DTXSID90371872;Inactivo;454.021401712;28.0;0.0;0.0;2.0;0.0;0.0;0.0;6.440800000000003;FC(F)(C=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C
DTXSID9037535;Inactivo;258.051323098;14.0;5.0;0.0;1.0;0.0;0.0;0.0;3.653800000000002;CCOP(=O)(OCC)SCCSCC
DTXSID9037741;Activo;196.088815004;15.0;1.0;0.0;1.0;0.0;0.0;0.0;3.226020000000002;CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1
DTXSID90382620;Inactivo;442.0050027;27.0;1.0;1.0;1.0;0.0;0.0;0.0;5.225300000000002;OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID9040001;Activo;180.042258736;13.0;3.0;1.0;2.0;0.0;0.0;0.0;1.1714;COC(=O)C1=C(C=CC=C1)C(O)=O
DTXSID9040215;Inactivo;211.060959178;13.0;5.0;2.0;2.0;0.0;0.0;0.0;-0.0716;COP(=O)(CCC(=O)NCO)OC
DTXSID9040269;Activo;322.11648629599995;23.0;6.0;0.0;4.0;0.0;0.0;0.0;3.888100000000004;CCC(C)C1=CC(=CC(=C1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O
DTXSID9040635;Inactivo;156.068748256;12.0;2.0;0.0;0.0;0.0;0.0;0.0;2.1435999999999993;C1=CC=C(N=C1)C1=CC=CC=N1
DTXSID9040716;Inactivo;170.167065324;12.0;1.0;1.0;0.0;0.0;0.0;0.0;2.973700000000002;CCC(C)(C)C1CCC(O)CC1
DTXSID9040718;Inactivo;187.04000624;12.0;3.0;1.0;0.0;0.0;0.0;0.0;1.9394;COC1=CC(N)=C(OC)C=C1Cl
DTXSID9041237;Inactivo;136.125200512;10.0;0.0;0.0;2.0;0.0;0.0;0.0;3.308900000000002;CC(C)C1=CC=C(C)CC1
DTXSID9041570;Inactivo;92.998141428;5.0;1.0;1.0;1.0;0.0;0.0;0.0;-0.2895000000000001;NC(=O)CCl
DTXSID9042097;Inactivo;168.115029752;12.0;2.0;0.0;0.0;0.0;0.0;0.0;1.7312999999999998;CC1OC1C1CCC2(C)OC2C1
DTXSID9042170;Inactivo;244.178692628;17.0;5.0;0.0;0.0;0.0;0.0;0.0;-0.332599999999998;C(CN1CCOCC1)OCCN1CCOCC1
DTXSID9042209;Inactivo;255.292600184;18.0;1.0;0.0;0.0;0.0;0.0;0.0;5.639200000000006;CCCCCCCCN(C)CCCCCCCC
DTXSID9042382;Inactivo;264.175685906;17.0;4.0;0.0;0.0;0.0;0.0;0.0;3.128400000000002;CCCO[Si](OCCC)(OCCC)OCCC
DTXSID9043855;Inactivo;187.9988697;12.0;4.0;2.0;1.0;0.0;0.0;0.0;1.536;NC1=C(O)C(Cl)=CC(=C1)[N+]([O-])=O
DTXSID9043938;Inactivo;256.073558864;19.0;3.0;1.0;2.0;0.0;0.0;0.0;2.7418000000000013;OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1
DTXSID9044164;Activo;164.120115132;12.0;1.0;1.0;0.0;0.0;0.0;0.0;3.124900000000002;CCCCCC1=CC=C(O)C=C1
DTXSID9044370;Inactivo;149.12044948;11.0;1.0;1.0;0.0;0.0;0.0;0.0;2.898600000000001;CCCCNC1=CC=CC=C1
DTXSID9044372;Inactivo;208.122831162;13.0;3.0;0.0;0.0;0.0;0.0;0.0;3.4883000000000024;CC(C)OP(OC(C)C)OC(C)C
DTXSID9044374;Inactivo;134.07316494;10.0;1.0;0.0;1.0;0.0;0.0;0.0;2.1976200000000006;CC(=O)C1=CC=C(C)C=C1
DTXSID9044403;Inactivo;155.99780708;10.0;2.0;0.0;1.0;0.0;0.0;0.0;2.4242;ClC(=O)OC1=CC=CC=C1
DTXSID9044532;Activo;510.017412224;36.0;4.0;2.0;4.0;0.0;0.0;0.0;5.447400000000003;ClC1=C2NC3=C4C(=O)C5=C(C=CC=C5)C(=O)C4=CC(Cl)=C3NC2=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1
DTXSID9044742;Inactivo;148.121177752;10.0;4.0;2.0;0.0;0.0;0.0;0.0;-1.0629999999999982;NCCOCCOCCN
DTXSID9044821;Activo;277.11027872000005;21.0;3.0;0.0;2.0;1.0;0.0;0.0;3.5751800000000022;CCOC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID9044825;Inactivo;150.104465068;11.0;1.0;1.0;0.0;0.0;0.0;0.0;2.689700000000001;CC(C)(C)C1=CC=CC(O)=C1
DTXSID9047049;Inactivo;204.187800768;15.0;0.0;0.0;4.0;0.0;0.0;0.0;5.201500000000005;CC(C)=CCC\C(C)=C\CCC(=C)C=C
DTXSID9047178;Inactivo;396.396730904;28.0;2.0;0.0;1.0;0.0;0.0;0.0;9.007500000000002;CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC
DTXSID9047201;Inactivo;222.089208928;16.0;4.0;0.0;2.0;0.0;0.0;0.0;2.0690999999999997;COC1=C(OC(=O)C(C)C)C=CC(C=O)=C1
DTXSID9047251;Inactivo;380.171162636;27.0;4.0;2.0;0.0;0.0;0.0;0.0;4.176700000000003;COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1
DTXSID9047253;Activo;379.225977168;28.0;4.0;1.0;1.0;1.0;0.0;0.0;5.140080000000004;CCC1=NN(C2CCCCC2)C2=C1C=CC(=C2)[C@]1(CC[C@@H](CC1)C(O)=O)C#N
DTXSID9047255;Inactivo;430.15383724399993;29.0;5.0;2.0;3.0;0.0;0.0;0.0;2.0522999999999993;[Na+].CC(C)C1=CC=CC(C(C)C)=C1NC(=O)[N-]S(=O)(=O)C1=CC(=CO1)C(C)(C)O
DTXSID9047257;Activo;415.214743788;31.0;4.0;0.0;0.0;0.0;0.0;0.0;5.228400000000005;C(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID9047259;Inactivo;304.03008152;18.0;2.0;0.0;1.0;0.0;0.0;0.0;4.834800000000002;Cl.ClC1=CC2=C(CN3CCCCCC3=N2)C(Cl)=C1
DTXSID9047330;Activo;391.12446654000007;29.0;6.0;1.0;0.0;1.0;0.0;0.0;3.835580000000003;CC(C)(O)C1=NC2=NC=C(N2N=C1)C1=CC(=C(F)C=C1)C1=C(C=CC=C1F)C#N
DTXSID9047334;Inactivo;373.171416732;27.0;5.0;2.0;0.0;0.0;0.0;0.0;3.8941000000000017;F[C@@H](CO[C@H]1CC[C@@H](CC1)NC1=C2C=NN=C2N=CN1)C1=CC=CC=C1F
DTXSID9047338;Inactivo;301.032812684;20.0;3.0;1.0;1.0;0.0;0.0;0.0;3.6034000000000024;OC12N=C(SC1CC1=CC(Cl)=CC=C21)C1=CC=CC=C1
DTXSID9047540;Inactivo;182.07316494;14.0;1.0;1.0;0.0;0.0;0.0;0.0;2.963400000000001;OC1=CC2=C(CC3=CC=CC=C23)C=C1
DTXSID9047542;Activo;367.103142652;26.0;5.0;0.0;2.0;0.0;0.0;0.0;3.8397000000000023;CO\C=C(\C(=O)OC)C1=C(COC2=NC(=CC=C2)C(F)(F)F)C=CC=C1
DTXSID9047546;Inactivo;150.140850576;11.0;0.0;0.0;3.0;0.0;0.0;0.0;3.8651000000000035;CCCCCC=CC=CC=C
DTXSID9047592;Activo;194.07316494;15.0;1.0;1.0;0.0;0.0;0.0;0.0;3.6986000000000017;OC1=CC2=C(C=CC=C2)C2=CC=CC=C12
DTXSID9047598;Activo;330.092580056;23.0;4.0;2.0;4.0;0.0;0.0;0.0;3.3876000000000026;OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1
DTXSID9048510;Inactivo;436.104619872;31.0;5.0;1.0;1.0;0.0;0.0;0.0;5.320900000000003;OC(=O)C1=CC(=CC=C1)N(CC1=CN=CC=C1)C1=CC=C(OC(F)F)C(OC(F)F)=C1
DTXSID9048512;Activo;480.3140639;36.0;2.0;0.0;2.0;0.0;0.0;0.0;7.725300000000009;O=C(CCCCCCCCC1=CN=CC=C1)N1CCC(CC1)C=C(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID9048514;Activo;387.0308009200001;25.0;4.0;0.0;4.0;0.0;0.0;0.0;1.1756200000000006;[Na+].COC1=CC=C(\C=C\S(=O)(=O)[N-]C(=O)C2=CC=C(C)C=C2Cl)C=C1
DTXSID9048516;Activo;360.99516436;23.0;3.0;0.0;4.0;0.0;0.0;0.0;0.9977000000000001;[Na+].FC1=CC=C(C(=O)[N-]S(=O)(=O)\C=C\C2=CC=CC=C2)C(Cl)=C1
DTXSID9048518;Activo;388.919125468;21.0;4.0;1.0;4.0;0.0;0.0;0.0;3.380200000000001;FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1
DTXSID90558000;Inactivo;443.979612162;26.0;2.0;2.0;1.0;0.0;0.0;0.0;4.224600000000001;OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID9059832;Inactivo;332.00705338800003;20.0;1.0;1.0;0.0;0.0;0.0;0.0;3.4203;OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
